t,context,y,nll,nll0,overconfident_memory_nll,memory_only_nll,fixed_half_nll,cumulative_nll,cumulative_nll0,no_harm_slack,accuracy,base_accuracy,ece,brier,base_brier,w_lambda_0,w_lambda_0.05,w_lambda_0.1,w_lambda_0.2,w_lambda_0.4,w_lambda_0.7,w_lambda_1
1659,11,58,0.9473761627565666,3.1972372875271264,0.9162907318748786,0.9473761627565666,1.540303541889119,3859.113260186992,6366.867656748798,-2509.7003067108612,0.3459915611814346,0.0650994575045208,0.02414139781386027,0.47567245802880104,0.9432020706890876,0.0,0.0,0.0,0.0,3.9975892326781413e-271,3.097834322219601e-53,1.0
1660,11,39,1.8443674471289628,3.7138177449754273,1.815289966638922,1.8443674471289628,2.3940998804021905,3860.9576276341213,6370.581474493773,-2511.5697570087073,0.3457831325301205,0.06506024096385542,0.023889122131396292,0.9380650877701283,0.9761835135810363,0.0,0.0,0.0,0.0,1.9689128140319492e-271,2.3117976545465842e-53,1.0
1661,11,31,7.961873809571331,4.560676427909175,27.631021115928547,7.961873809571331,5.22103378564613,3868.9195014436928,6375.1421509216825,-2508.168559627045,0.34557495484647804,0.0650210716435882,0.023639790096386445,1.2515969586339741,1.004042049536602,0.0,0.0,0.0,0.0,3.622799577818786e-270,2.242443724910187e-52,1.0
1662,11,58,0.9520139990339892,3.1972372875271264,0.9219887529894913,0.9520139990339893,1.5444981784494658,3869.871515442727,6378.33938820921,-2510.413782915538,0.34596871239470517,0.06498194945848375,0.023995023128080255,0.4749820131276196,0.9432020706890876,0.0,0.0,0.0,0.0,1.6793209732490865e-270,1.6409556619218284e-52,1.0
1663,11,58,0.9348691788873116,3.1972372875271264,0.905117431276721,0.9348691788873116,1.5289825175992904,3870.806384621614,6381.536625496737,-2512.6761510241777,0.34636199639206255,0.06494287432351173,0.024345815521021403,0.46471243510276666,0.9432020706890876,0.0,0.0,0.0,0.0,7.766224689417182e-271,1.1999178123243204e-52,1.0
1664,11,39,1.8196842948670628,3.7138177449754273,1.7917594692286993,1.8196842948670628,2.3726794788395593,3872.626068916481,6385.250443241712,-2514.570284474286,0.34615384615384615,0.06490384615384616,0.024091300000929582,0.9289545465691608,0.9761835135810363,0.0,0.0,0.0,0.0,3.8075406870805413e-271,8.941002730610095e-53,1.0
1665,11,58,0.9290681623641597,3.1972372875271264,0.8999415938733016,0.9290681623641597,1.523727032353367,3873.5551370788453,6388.447680529239,-2516.8384535994487,0.34654654654654654,0.06486486486486487,0.024440241237132506,0.4614335792645021,0.9432020706890876,0.0,0.0,0.0,0.0,1.759467989746202e-271,6.536324083118735e-53,1.0
1666,11,58,0.9130689557467735,3.1972372875271264,0.8842024173233237,0.9130689557467735,1.5092176193040605,3874.468206034592,6391.644917816766,-2519.122621931229,0.3469387755102041,0.06482593037214886,0.024784940498904656,0.45177031649652527,0.9432020706890876,0.0,0.0,0.0,0.0,8.113175109440735e-272,4.775161377933949e-53,1.0
1667,11,37,1.4245686206113628,3.4135265302796887,1.397105277224751,1.4245686206113628,1.9894651219124975,3875.8927746552035,6395.058444347045,-2521.111579840897,0.34673065386922614,0.0647870425914817,0.024525604995944687,0.7762376690236548,0.9591022489559603,0.0,0.0,0.0,0.0,3.911384187306003e-272,3.5386399508182006e-53,1.0
1668,9,56,2.3160704558263654,4.671142853654131,2.302585092994316,2.3160704558263654,2.918566806605505,3878.20884511103,6399.729587200699,-2523.4666522387242,0.34652278177458035,0.06474820143884892,0.024221205559630244,1.091006448274297,1.006228889526373,0.0,0.0,0.0,0.0,1.787236529146397e-272,2.5777788585998957e-53,1.0
1669,9,14,1.7612601088418431,4.036946952459066,1.747956846569952,1.7612601088418431,2.3566216966193285,3879.9701052198716,6403.766534153158,-2525.742339082342,0.3463151587777112,0.06470940683043738,0.02391859011873632,0.9428378055230991,0.9896494576861667,0.0,0.0,0.0,0.0,8.250523584269826e-273,1.8838869274226062e-53,1.0
1670,9,14,1.7380211814188107,4.036946952459066,1.7247487589453838,1.7380211814188107,2.3355249626576198,3881.7081264012904,6407.803481105618,-2528.0412648533825,0.3461077844311377,0.06467065868263473,0.023617741630656927,0.9336618230731542,0.9896494576861667,0.0,0.0,0.0,0.0,3.797055646528594e-273,1.375444648340937e-53,1.0
1671,9,36,7.414690061065658,3.1854261809441864,27.631021115928547,7.414690061065658,3.864115278328902,3889.1228164623562,6410.988907286562,-2523.8120009732606,0.34590065828845,0.06463195691202872,0.02331864329498341,1.2831518846545529,0.9422307886753435,0.0,0.0,0.0,0.0,1.5795751489558952e-271,2.9296971009661965e-52,1.0
1672,9,47,0.7468112574070686,3.4827445911241237,0.7331525151739481,0.7468112574070686,1.3771400194876755,3889.8696277197632,6414.471651877686,-2526.547934306978,0.34629186602870815,0.0645933014354067,0.023619364673292533,0.33389449761310813,0.96350607212698,0.0,0.0,0.0,0.0,6.932756601227497e-272,2.1077706972940944e-52,1.0
1673,9,56,2.291679169096793,4.671142853654131,2.2784875414152497,2.291679169096793,2.8962659647997144,3892.16130688886,6419.14279473134,-2528.9273979915347,0.3460848774656306,0.06455469216975493,0.02332048599849231,1.081307885685126,1.006228889526373,0.0,0.0,0.0,0.0,3.158287542025038e-272,1.5339935016962038e-52,1.0
1674,9,47,0.7462838357529106,3.4827445911241237,0.7327563186552918,0.7462838357529106,1.3766447024852122,3892.907590724613,6422.625539322464,-2531.663858746906,0.34647550776583036,0.06451612903225806,0.02362069764954351,0.3335298450074831,0.96350607212698,0.0,0.0,0.0,0.0,1.3861078759225619e-272,1.1036159544548457e-52,1.0
1675,9,12,7.957834138835916,3.7093388967865573,27.631021115928547,7.957834138835916,4.388301442354546,3900.865424863449,6426.334878219251,-2527.415363504857,0.34626865671641793,0.06447761194029851,0.02332204088927046,1.2829198646354372,0.9759645969696958,0.0,0.0,0.0,0.0,5.877097393911663e-271,2.3948466211670157e-51,1.0
1676,9,47,0.7457666827862722,3.4827445911241237,0.7323678937135244,0.7457666827862723,1.3761590136685533,3901.611191546235,6429.817622810375,-2530.152341413195,0.3466587112171838,0.06443914081145585,0.023621747029065974,0.3322225418161619,0.96350607212698,0.0,0.0,0.0,0.0,2.579219834121568e-271,1.722923867320226e-51,1.0
1677,9,56,2.264268058466272,4.671142853654131,2.251291798606756,2.264268058466272,2.871149083551881,3903.8754596047015,6434.4887656640285,-2532.559216208382,0.3464519976147883,0.06440071556350627,0.023323314351413275,1.0749833458540263,1.006228889526373,0.0,0.0,0.0,0.0,1.1711150251901447e-271,1.2526154913336161e-51,1.0
1678,9,14,1.7489440913342293,4.036946952459066,1.736189618073522,1.7489440913342293,2.3454466127854077,3905.6244036960356,6438.525712616488,-2534.8472190695074,0.3462455303933254,0.06436233611442194,0.023026571540900855,0.9332243875579683,0.9896494576861667,0.0,0.0,0.0,0.0,5.397450671137828e-272,9.149613014214421e-52,1.0
1679,9,47,0.7499433507528042,3.4827445911241237,0.7367376166351005,0.7499433507528042,1.3800811314275978,3906.3743470467884,6442.008457207612,-2537.580020309879,0.34663490172721856,0.06432400238237046,0.023327095731341896,0.3353714993796066,0.96350607212698,0.0,0.0,0.0,0.0,2.369600183586209e-272,6.583247713819965e-52,1.0
1680,9,56,2.2339234834704857,4.671142853654131,2.221092058743121,2.2339234834704857,2.843277872905582,3908.608270530259,6446.679600061266,-2540.017239680062,0.3464285714285714,0.06428571428571428,0.02303056335453714,1.0677388729650854,1.006228889526373,0.0,0.0,0.0,0.0,1.072106955442569e-272,4.78089316746222e-52,1.0
1681,9,47,0.7494023855566413,3.4827445911241237,0.7363193524254448,0.7494023855566413,1.3795731920734566,3909.3576729158153,6450.16234465239,-2542.75058188563,0.3468173706127305,0.06424747174301011,0.023330575553503204,0.33505969258265317,0.96350607212698,0.0,0.0,0.0,0.0,4.70656032354364e-273,3.439855039615525e-52,1.0
1682,9,14,1.7409186417255216,4.036946952459066,1.7283898552957384,1.7409186417255216,2.3381577916827063,3911.0985915575407,6454.199291604849,-2545.046610196364,0.34661117717003564,0.06420927467300833,0.023034255877522912,0.931418470579866,0.9896494576861667,0.0,0.0,0.0,0.0,2.1668754258408136e-273,2.511773033453015e-52,1.0
1683,9,47,0.7488716308135743,3.4827445911241237,0.735909039898315,0.7488716308135743,1.3790748235264627,3911.847463188354,6457.6820361959735,-2547.7804831566746,0.34699940582293526,0.06417112299465241,0.02333376026652645,0.3353772112402068,0.96350607212698,0.0,0.0,0.0,0.0,9.512156502265198e-274,1.8071959715167727e-52,1.0
1684,9,47,0.7437949835416837,3.4827445911241237,0.7308875085430792,0.7437949835416837,1.3743071346465723,3912.591258171896,6461.164780787098,-2550.519432764257,0.3473871733966746,0.06413301662707839,0.023631479703781724,0.3323213983649128,0.96350607212698,0.0,0.0,0.0,0.0,4.1737718439677664e-274,1.3000813521039912e-52,1.0
1685,9,56,2.2144042045854713,4.671142853654131,2.2018435231927675,2.2144042045854713,2.825313513980303,3914.8056623764815,6465.835923640751,-2552.976171413325,0.34718100890207715,0.06409495548961425,0.023333958542588108,1.0662533811252726,1.006228889526373,0.0,0.0,0.0,0.0,1.884159243602325e-274,9.43487513657892e-53,1.0
1686,9,23,2.214193978153394,3.0478814226073285,2.2064412324413953,2.214193978153394,2.5465636042165327,3917.019856354635,6468.8838050633585,-2553.8098588577786,0.3469750889679715,0.06465005931198102,0.02303807234172836,1.064641304722509,0.9300332899620583,0.0,0.0,0.0,0.0,1.2448010885193352e-274,7.834091025245426e-53,1.0
1687,9,62,5.397068143107769,6.2791466195597625,5.389071729815793,5.397068143107769,5.7438481392750464,3922.416924497743,6475.162951682918,-2554.6919373342303,0.34676941315945464,0.06461173681090694,0.022743806650780893,1.2725197698480837,1.0212020185520274,0.0,0.0,0.0,0.0,8.070705379387015e-275,6.456673777860757e-53,1.0
1688,9,47,0.7523340071083912,3.4827445911241237,0.7396671961951196,0.7523340071083913,1.3823256375505892,3923.1692585048513,6478.645696274042,-2557.422347918246,0.3471563981042654,0.06457345971563981,0.023043564270372727,0.33658963077951726,0.96350607212698,0.0,0.0,0.0,0.0,3.543971911151271e-275,4.64594968933367e-53,1.0
1689,9,47,0.7473378174450621,3.4827445911241237,0.734723607405966,0.7473378174450621,1.3776345114546558,3923.9165963222963,6482.128440865166,-2560.157754691925,0.3475429248075784,0.0645352279455299,0.02334156941046989,0.3335910743988084,0.96350607212698,0.0,0.0,0.0,0.0,1.5555221683961112e-275,3.3425762856759813e-53,1.0
1690,9,47,0.7424105467551807,3.4827445911241237,0.7298485474106523,0.7424105467551807,1.3730066976172042,3924.6590068690516,6485.6111854562905,-2562.898088736294,0.3479289940828402,0.06449704142011835,0.023637837597091864,0.33063240985747383,0.96350607212698,0.0,0.0,0.0,0.0,6.824531033570881e-276,2.4045311675000765e-53,1.0
1691,9,14,1.755616483304481,4.036946952459066,1.7436101253307337,1.755616483304481,2.3515024692347213,3926.414623352356,6489.64813240875,-2565.179419205449,0.34772324068598465,0.06445890005913661,0.023341018099238622,0.9386794377876839,0.9896494576861667,0.0,0.0,0.0,0.0,3.148080595935238e-276,1.7568573845266941e-53,1.0
1692,12,11,2.0841606926998666,4.596843965826653,2.066862759473331,2.0841606926998666,2.6993746505298377,3928.498784045056,6494.244976374576,-2567.6921024785756,0.3475177304964539,0.0644208037825059,0.02307364153463449,1.0063573680670717,1.0047847989612881,0.0,0.0,0.0,0.0,1.4123242792059e-276,1.2725184024303912e-53,1.0
1693,12,47,7.471728637688399,3.4827445911241237,27.631021115928547,7.471728637688399,4.157542633015873,3935.9705126827444,6497.7277209657,-2563.7031184320113,0.3473124630832841,0.06438275251033668,0.022808145225461717,1.252466387609552,0.96350607212698,0.0,0.0,0.0,0.0,4.632423635795354e-275,2.150556100107362e-52,1.0
1694,12,3,0.8585040443671615,3.6409683687078287,0.8410673106369531,0.8585040443671615,1.4916048289846096,3936.8290167271116,6501.368689334408,-2566.485582756352,0.3476977567886659,0.06434474616292798,0.023134825430317838,0.4029555121555121,0.9724981499075835,0.0,0.0,0.0,0.0,2.024978234911037e-275,1.54531594361141e-52,1.0
1695,12,3,0.8502478055318196,3.6409683687078287,0.8329091229354871,0.8502478055318196,1.4838278907968574,3937.6792645326436,6505.009657703116,-2569.276303319528,0.3480825958702065,0.06430678466076696,0.02345904734493927,0.39805640253048047,0.9724981499075835,0.0,0.0,0.0,0.0,8.845635134089242e-276,1.1101752045447002e-52,1.0
1696,12,3,0.8421580301143439,3.6409683687078287,0.8249164581914495,0.8421580301143439,1.4762041497732448,3938.521422562758,6508.650626071824,-2572.0751136581216,0.34846698113207547,0.06426886792452831,0.023780840428076485,0.3932460974273573,0.9724981499075835,0.0,0.0,0.0,0.0,3.861380411903041e-276,7.973996987824631e-53,1.0
1697,12,28,7.661719951049639,3.6483444513612056,27.631021115928547,7.661719951049639,4.323580705354621,3946.1831425138075,6512.298970523186,-2568.0617381584334,0.3482616381850324,0.06423099587507367,0.02351095842399406,1.2559993094725521,0.9728836305618879,0.0,0.0,0.0,0.0,1.2974238183994212e-274,1.379501478893661e-51,1.0
1698,12,3,0.8402355011297881,3.6409683687078287,0.8232003088085194,0.8402355011297881,1.4743918519230568,3947.0233780149374,6515.939938891894,-2570.8624710260115,0.3486454652532391,0.06419316843345112,0.023831853697546694,0.39069611122728826,0.9724981499075835,0.0,0.0,0.0,0.0,5.662727018795651e-275,9.907988698348142e-52,1.0
1699,12,3,0.8324272994662522,3.6409683687078287,0.8154860327525636,0.8324272994662522,1.4670292974173755,3947.855805314404,6519.580907260602,-2573.671012095253,0.34902884049440847,0.06415538552089464,0.024150379888638947,0.3860588097370268,0.9724981499075835,0.0,0.0,0.0,0.0,2.4699441186598607e-275,7.114806474851825e-52,1.0
1700,12,3,0.8247709324790404,3.6409683687078287,0.8079226951527455,0.8247709324790404,1.4598067365773988,3948.680576246883,6523.22187562931,-2576.4872095314818,0.34941176470588237,0.06411764705882353,0.024466564730253475,0.38150358341857216,0.9724981499075835,0.0,0.0,0.0,0.0,1.076648191186066e-275,5.108074660296879e-52,1.0
1701,12,38,8.979404258682745,4.942218110300593,27.631021115928547,8.979404258682745,5.617872133413021,3957.6599805055657,6528.1640937396105,-2572.4500233831,0.3492063492063492,0.06407995296884186,0.024192545997995252,1.2600551487138325,1.0106745260093835,0.0,0.0,0.0,0.0,3.7036697776800674e-274,9.041292148725478e-51,1.0
1702,12,11,2.095701639641581,4.596843965826653,2.0794415416801693,2.095701639641581,2.7100456949696485,3959.755682145207,6532.760937705437,-2574.951165709285,0.3490011750881316,0.06404230317273796,0.023920366703705682,1.0113392964622987,1.0047847989612881,0.0,0.0,0.0,0.0,1.6636690961266621e-274,6.551296650655362e-51,1.0
1703,12,11,2.055077930254391,4.596843965826653,2.038856261565091,2.055077930254391,2.6724432444108976,3961.8107600754615,6537.357781671263,-2577.492931744857,0.34879624192601294,0.06400469759248385,0.023650005972724774,0.9996137225477991,1.0047847989612881,0.0,0.0,0.0,0.0,7.440532860124701e-275,4.7406373101899365e-51,1.0
1704,12,3,0.8347549534856906,3.6409683687078287,0.8183103235143143,0.8347549534856906,1.4692244454632495,3962.645515028947,6540.998750039971,-2580.299145160079,0.34917840375586856,0.06396713615023474,0.02396829774510581,0.3863749405925761,0.9724981499075835,0.0,0.0,0.0,0.0,3.2460071447048893e-275,3.404393960494077e-51,1.0
1705,12,23,1.5715892139772183,3.0478814226073285,1.558144618046896,1.5715892139772183,2.0589560851302693,3964.2171042429245,6544.046631462578,-2581.775437368709,0.3489736070381232,0.06451612903225806,0.02369779798237075,0.8409845732627705,0.9300332899620583,0.0,0.0,0.0,0.0,1.7433978893020347e-275,2.6164299101960524e-51,1.0
1706,12,12,5.093879211546118,3.7093388967865573,5.147494476812825,5.093879211546118,4.178991470539588,3969.3109834544707,6547.755970359365,-2580.3908970539496,0.34876905041031653,0.06447831184056271,0.02342907985994609,1.243616746980658,0.9759645969696958,0.0,0.0,0.0,0.0,4.874181321200387e-275,4.965714449264909e-51,1.0
1707,12,30,5.158417394704376,5.509886867757919,5.153291594497149,5.158417394704376,5.318789612377868,3974.469400849175,6553.265857227123,-2580.742366527003,0.34856473345049793,0.06444053895723492,0.023162123614079082,1.2415855843903398,1.016858888243395,0.0,0.0,0.0,0.0,4.007512879155387e-275,4.524242566934023e-51,1.0
1708,12,11,2.0393411273812623,4.596843965826653,2.0235610832857036,2.0393411273812623,2.657846598730009,3976.5087419765564,6557.862701192949,-2583.299869365448,0.3483606557377049,0.06440281030444965,0.022896909809045088,0.9901032181259015,1.0047847989612881,0.0,0.0,0.0,0.0,1.7893497494735145e-275,3.2721557546983275e-51,1.0
1709,12,3,0.8500154718087707,3.6409683687078287,0.8340526336375356,0.8500154718087704,1.4836089909245098,3977.358757448365,6561.503669561657,-2586.0908222623475,0.3487419543592744,0.06436512580456408,0.0232185568371745,0.3941958922507162,0.9724981499075835,0.0,0.0,0.0,0.0,7.816195136291067e-276,2.350745535323384e-51,1.0
1710,12,23,1.5726272214629653,3.0478814226073285,1.5595660823942636,1.5726272214629653,2.059800953983328,3978.931384669828,6564.551550984264,-2587.5660764634918,0.3485380116959064,0.06491228070175438,0.022953161683863958,0.8360194444705515,0.9300332899620583,0.0,0.0,0.0,0.0,4.1991128590334585e-276,1.8068210384360516e-51,1.0
1711,12,40,3.1069445942365044,4.0410162189506,3.0967081908942298,3.1069445942365044,3.468667614169147,3982.0383292640645,6568.592567203215,-2588.500148088206,0.3483343074225599,0.06487434248977206,0.0226894749187946,1.1610854681239613,0.9897928213239111,0.0,0.0,0.0,0.0,2.669671246606526e-276,1.4777720970093358e-51,1.0
1712,12,8,8.127815315830823,4.027930573233108,27.631021115928547,8.127815315830823,4.704639027449893,3990.1661445798954,6572.620497776448,-2584.400263345608,0.34813084112149534,0.06483644859813084,0.022427478107971847,1.2477310735824982,0.9893297171247839,0.0,0.0,0.0,0.0,9.770996762579885e-275,2.7782115423775517e-50,1.0
1713,12,3,0.8591799583246391,3.6409683687078287,0.8435803839874156,0.8591799583246391,1.4922413387054396,3991.02532453822,6576.261466145156,-2587.1820517559913,0.34851138353765326,0.0647985989492119,0.022750924276512943,0.39861513301339296,0.9724981499075835,0.0,0.0,0.0,0.0,4.2714556620948453e-275,1.996362518454985e-50,1.0
1714,12,23,1.568160202937921,3.0478814226073285,1.5553706911641536,1.568160202937921,2.0561639399520524,3992.593484741158,6579.309347567763,-2588.6617729756604,0.3483080513418903,0.06534422403733955,0.022488724520260777,0.8307329110402082,0.9300332899620583,0.0,0.0,0.0,0.0,2.292151505560774e-275,1.5338259801746258e-50,1.0
1715,12,3,0.8572187111006865,3.6409683687078287,0.8417882045765747,0.8572187111006865,1.4903943585423312,3993.450703452259,6582.950315936471,-2591.4455226332675,0.3486880466472303,0.0653061224489796,0.0228112729861161,0.39850706109745593,0.9724981499075835,0.0,0.0,0.0,0.0,1.0018622716142807e-275,1.1021182278368138e-50,1.0
1716,12,57,3.2590073367552272,3.315874339615861,3.2580965380216904,3.2590073367552272,3.2870366606398473,3996.709710789014,6586.266190276087,-2591.5023896361286,0.3484848484848485,0.06526806526806526,0.022548881609862716,1.1722621303459986,0.9523474302253109,0.0,0.0,0.0,0.0,9.686323270789579e-276,1.0838406019494876e-50,1.0
1717,12,3,0.8553033573535868,3.6409683687078287,0.8400383003747363,0.8553033573535868,1.4885903944645829,3997.5650141463675,6589.907158644795,-2594.288054647483,0.34886429819452536,0.06523005241700641,0.022870545512323242,0.3965751969208726,0.9724981499075835,0.0,0.0,0.0,0.0,4.2330475572555656e-276,7.787464260315165e-51,1.0
1718,9,23,2.2003952248039713,3.0478814226073285,2.192770226987085,2.2003952248039713,2.5369239589256707,3999.7654093711717,6592.9550400674025,-2595.135540845286,0.34866123399301513,0.06577415599534342,0.022580063846953366,1.0617980623381713,0.9300332899620583,0.0,0.0,0.0,0.0,2.78151198061022e-276,6.45228183290225e-51,1.0
1719,9,47,0.7463613498599657,3.4827445911241237,0.7339691750804758,0.7463613498599657,1.3767174992324815,4000.5117707210316,6596.437784658527,-2597.8719240865503,0.34904013961605584,0.06573589296102385,0.022872868661368263,0.3336466554559947,0.96350607212698,0.0,0.0,0.0,0.0,1.2207571628450485e-276,4.6420379751584506e-51,1.0
1720,9,47,0.7415288922131902,3.4827445911241237,0.7291871170434163,0.74152889221319,1.372178479955674,4001.253299613245,6599.920529249651,-2600.613139785461,0.3494186046511628,0.06569767441860465,0.023163997797544023,0.3307390731912899,0.96350607212698,0.0,0.0,0.0,0.0,5.355402318882759e-277,3.339238732387754e-51,1.0
1721,9,23,2.174521629620856,3.0478814226073285,2.166853479460164,2.174521629620856,2.5187413763304667,4003.427821242866,6602.968410672258,-2601.4864995784474,0.34921557234166184,0.06624055781522371,0.02287240825553591,1.0578675145090854,0.9300332899620583,0.0,0.0,0.0,0.0,3.4838380481238035e-277,2.755753166696852e-51,1.0
1722,9,14,1.7522152858869366,4.036946952459066,1.7404661748407602,1.7522152858869366,2.348416012293909,4005.1800365287527,6607.005357624717,-2603.77123124502,0.34901277584204415,0.06620209059233449,0.022582360703794845,0.9369484365316135,0.9896494576861667,0.0,0.0,0.0,0.0,1.606330921716331e-277,2.013189055273864e-51,1.0
1723,9,26,5.416168731018911,4.571069644523637,5.433722003553519,5.416168731018911,4.9068817411948045,4010.5962052597715,6611.576427269241,-2602.926132158525,0.3488102147417295,0.0661636680208938,0.022293842090002437,1.2739051954218936,1.0042582459398504,0.0,0.0,0.0,0.0,2.8864563494025e-277,2.815369498156067e-51,1.0
1724,9,56,2.2310398714837953,4.671142853654131,2.219203484055233,2.2310398714837953,2.8406257334157847,4012.8272451312555,6616.247570122895,-2605.3662351406947,0.3486078886310905,0.06612529002320186,0.022006839525533627,1.065594332521413,1.006228889526373,0.0,0.0,0.0,0.0,1.305518591111518e-277,2.0443680686528965e-51,1.0
1725,9,47,0.7540032011374792,3.4827445911241237,0.7419373447296453,0.7540032011374792,1.3838925925366403,4013.581248332393,6619.730314714019,-2608.0949765306814,0.34898550724637684,0.06608695652173913,0.022301050427630465,0.3380097030542883,0.96350607212698,0.0,0.0,0.0,0.0,5.733587726276178e-278,1.4711076937145328e-51,1.0
1726,9,14,1.7447227236774179,4.036946952459066,1.7331653049622537,1.7447227236774179,2.341613379284715,4015.3259710560706,6623.767261666479,-2610.387200759463,0.3487833140208575,0.0660486674391657,0.022014240645400907,0.9312175715212282,0.9896494576861667,0.0,0.0,0.0,0.0,2.6410331780456723e-278,1.0743682518216166e-51,1.0
1727,9,47,0.7534715976362741,3.4827445911241237,0.7415082522536321,0.7534715976362741,1.383393567426995,4016.079442653707,6627.250006257603,-2613.116473752951,0.349160393746381,0.06601042269832079,0.022307961681900107,0.3382645229510905,0.96350607212698,0.0,0.0,0.0,0.0,1.159836217766292e-278,7.730939244016884e-52,1.0
1728,9,47,0.7487386714843758,3.4827445911241237,0.7368222440628716,0.7487386714843758,1.378949974732915,4016.828181325191,6630.732750848727,-2615.850479672591,0.34953703703703703,0.06597222222222222,0.022600050397328663,0.33541599227837293,0.96350607212698,0.0,0.0,0.0,0.0,5.09139253802129e-279,5.5623146496059e-52,1.0
1729,9,14,1.73334104379102,4.036946952459066,1.7219158958610392,1.73334104379102,2.3312708029230134,4018.561522368982,6634.769697801186,-2618.1540855812596,0.3493348756506651,0.06593406593406594,0.02231215147845536,0.9295714859044769,0.9896494576861667,0.0,0.0,0.0,0.0,2.3417288842041327e-279,4.060319438187759e-52,1.0
1730,9,14,1.714032709211878,4.036946952459066,1.7026316893322955,1.714032709211878,2.3137008314697614,4020.275555078194,6638.806644753646,-2620.476999824507,0.3491329479768786,0.06589595375722543,0.022025734632921252,0.9218089187439507,0.9896494576861667,0.0,0.0,0.0,0.0,1.0743678027831365e-279,2.9615819052463168e-52,1.0
1731,9,47,0.7524357829386451,3.4827445911241237,0.7406723224230518,0.7524357829386451,1.3824211841411127,4021.027990861133,6642.28938934477,-2623.2073086326923,0.34950895436164064,0.0658578856152513,0.022318488471666814,0.3388163890619892,0.96350607212698,0.0,0.0,0.0,0.0,4.717758432595362e-280,2.131035122780868e-52,1.0
1732,9,47,0.7477903124605907,3.4827445911241237,0.7360722252772395,0.7477903124605907,1.3780594363672551,4021.7757811735933,6645.772133935894,-2625.942262911356,0.34988452655889146,0.06581986143187067,0.02260963744524374,0.3360104683109894,0.96350607212698,0.0,0.0,0.0,0.0,2.0708043214425206e-280,1.533213905369277e-52,1.0
1733,9,47,0.7432044499316892,3.4827445911241237,0.7315314235685197,0.7432044499316892,1.3737524446206206,4022.518985623525,6649.254878527018,-2628.6818030525483,0.3502596653202539,0.06578188113098672,0.022899194795318885,0.33323925978366525,0.96350607212698,0.0,0.0,0.0,0.0,9.085861624284345e-281,1.1029634408464416e-52,1.0
1734,9,47,0.7386770080775472,3.4827445911241237,0.7270487322358847,0.7386770080775472,1.3694991450407923,4023.2576626316027,6652.737623118142,-2631.425870635595,0.3506343713956171,0.0657439446366782,0.02318717360390888,0.3305021932627239,0.96350607212698,0.0,0.0,0.0,0.0,3.9849220848951707e-281,7.933532982664033e-53,1.0
1735,9,14,1.7117758186030452,4.036946952459066,1.7006072995726367,1.711775818603045,2.311645145475686,4024.969438450206,6656.774570070602,-2633.751041769451,0.3504322766570605,0.06570605187319885,0.022897217919874802,0.9264808009977141,0.9896494576861667,0.0,0.0,0.0,0.0,1.827724470473854e-281,5.786163716774622e-53,1.0
1736,9,14,1.6934196605755256,4.036946952459066,1.6822752363866087,1.6934196605755256,2.294910180882148,4026.6628581107816,6660.811517023061,-2636.094569061335,0.35023041474654376,0.06566820276497695,0.022608724580013038,0.9189331273336094,0.9896494576861667,0.0,0.0,0.0,0.0,8.36354063702477e-282,4.216936086951001e-53,1.0
1737,9,47,0.7423701427174738,3.4827445911241237,0.7308875085430472,0.7423701427174738,1.3729687434267386,4027.405228253499,6664.294261614185,-2638.8349435097416,0.35060449050086356,0.06563039723661486,0.022897387129763982,0.33392271712699484,0.96350607212698,0.0,0.0,0.0,0.0,3.669316980101935e-282,3.0335113869223463e-53,1.0
1738,9,47,0.7379229245170319,3.4827445911241237,0.7264836008277911,0.7379229245170319,1.368790609006527,4028.143151178016,6667.77700620531,-2641.5797651763487,0.35097813578826237,0.06559263521288838,0.02318449683392231,0.33122436279331285,0.96350607212698,0.0,0.0,0.0,0.0,1.609200448227412e-282,2.1819377845710544e-53,1.0
1739,9,47,0.7335310241095957,3.4827445911241237,0.7221347174334505,0.7335310241095957,1.3646633440740057,4028.8766822021257,6671.259750796434,-2644.328978743363,0.35135135135135137,0.0655549166187464,0.02347006620978152,0.32855858398896365,0.96350607212698,0.0,0.0,0.0,0.0,7.054523856391215e-283,1.5692353559623577e-53,1.0
1740,9,47,0.7291933741704851,3.4827445911241237,0.7178397931505687,0.7291933741704851,1.360585990713692,4029.605875576296,6674.742495387558,-2647.082529960317,0.35172413793103446,0.06551724137931035,0.02375410762739248,0.32592485846449615,0.96350607212698,0.0,0.0,0.0,0.0,3.0914387019169123e-283,1.1284534215830193e-53,1.0
1741,9,47,0.7249089356234026,3.4827445911241237,0.713597791031487,0.7249089356234026,1.3565576156993786,4030.3307845119193,6678.225239978682,-2649.840365615818,0.3520964962665135,0.06547960941987363,0.024036633311880728,0.32332267439451545,0.96350607212698,0.0,0.0,0.0,0.0,1.3542274180570088e-283,8.113903635206398e-54,1.0
1742,9,47,0.7206766966842701,3.4827445911241237,0.7094077014319755,0.7206766966842701,1.3525773096815388,4031.0514612086035,6681.707984569806,-2652.602433510258,0.35246842709529275,0.06544202066590127,0.024317655345718014,0.32075153012900137,0.96350607212698,0.0,0.0,0.0,0.0,5.930116005963657e-284,5.833477280624012e-54,1.0
